"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"228413_s_at",1.16366840448567,5.0114252724581,14.9160335578541,2.21844080723064e-42,6.62596159722653e-42,84.4405092152624
"236658_at",1.34528365711508,5.04589101025885,14.9098378140445,2.36915764290297e-42,7.07379620315236e-42,84.3749669834888
"1552939_at",1.15097569279815,4.94890523799069,14.909697047191,2.37269802606177e-42,7.0839797341631e-42,84.3734780004331
"1559393_at",1.01979990120641,4.95102462605773,14.9052304425587,2.48781860130707e-42,7.4260623782894e-42,84.326234843746
"1557021_s_at",1.04305638284587,4.94970942441899,14.8894667237487,2.94047219140871e-42,8.77098737175182e-42,84.1595495979639
"225815_at",1.19485222314225,5.00001284401676,14.888745110842,2.96305455172442e-42,8.83786445840118e-42,84.151921039758
"204827_s_at",1.35976329727206,4.87650560088268,14.8874396625285,3.0043480444983e-42,8.96054064519609e-42,84.1381208357953
"228802_at",1.84873265610343,5.06760417130354,14.8868147557478,3.02431752900398e-42,9.01960753666963e-42,84.1315149767965
"209554_at",1.12788843368261,4.95910387049162,14.8771232524638,3.35152041804462e-42,9.99380751245815e-42,84.0290814073601
"237411_at",1.02432501843327,4.9043987906946,14.8649313100923,3.81373157431084e-42,1.1368338107518e-41,83.9002592919606
"228079_at",1.17690732041808,4.91493657694227,14.8596348526954,4.03384257228134e-42,1.20231536538777e-41,83.8443098167087
"207130_at",1.1014495100105,4.89713571578771,14.8593888901733,4.04436668044347e-42,1.20532058673429e-41,83.8417117785557
"205259_at",1.15068944983103,4.84903845350093,14.8553351463306,4.22181430630818e-42,1.25806703066737e-41,83.7988957346719
"228484_s_at",1.12609433042904,4.90216631287151,14.8532760169852,4.31490286481996e-42,1.28573652420565e-41,83.7771488835259
"234470_at",1.18235500582635,5.02094353092551,14.8491440161906,4.50792208459733e-42,1.34317829017466e-41,83.7335138650772
"1560422_at",1.01677106026726,4.88215076368529,14.8469652577884,4.61314229998813e-42,1.37430471541158e-41,83.7105076539877
"229691_at",1.19195586835849,4.98621850690503,14.8411534986075,4.90594958499939e-42,1.46121632136546e-41,83.649146355352
"216134_at",1.07617395842139,4.96037286355121,14.8276997415827,5.65686255748442e-42,1.68432141997545e-41,83.5071386277316
"203421_at",1.06589646849126,4.87093017911546,14.825501528507,5.79001293516135e-42,1.72359084502326e-41,83.4839410978986
"1562392_at",1.20451842251798,5.03751627833333,14.818040655986,6.26568008072274e-42,1.86488411493003e-41,83.4052180375287
"243680_at",1.46878800117182,5.0862201021527,14.8171506837004,6.32496135045928e-42,1.88232311172488e-41,83.3958286500454
"1561728_a_at",1.00305552488514,4.96139739953631,14.8163093669707,6.38151592148797e-42,1.899050397887e-41,83.3869528071475
"1553691_at",1.09114805665213,5.03673693308007,14.8054999704761,7.15462118081086e-42,2.12865181165626e-41,83.2729332159229
"210107_at",1.08837414060429,4.88817928526443,14.795379929377,7.96285233132e-42,2.36821464014801e-41,83.1662169333218
"1553105_s_at",1.08473355651399,4.83276315265177,14.7933981235589,8.1314816537375e-42,2.41823463055743e-41,83.1453223147865
"229761_at",1.01346817536705,4.8654153261825,14.7866817994472,8.72989920336769e-42,2.59577495069157e-41,83.0745194262658
"222025_s_at",1.24446060652426,4.93930293321043,14.7741104630945,9.970519622508e-42,2.96369666436635e-41,82.9420301200491
"211020_at",1.12373989415321,4.83776614553445,14.7710762376784,1.02954021205103e-41,3.05960056596522e-41,82.9100595762824
"244218_at",1.00943978610526,4.8093899575121,14.7689578460455,1.05284618788116e-41,3.12835086282665e-41,82.8877404955219
"213823_at",1.71160827331487,5.05089843339851,14.7598498179632,1.1591947981391e-41,3.4435979934057e-41,82.791795054482
"208456_s_at",1.40974602170453,4.85104863070764,14.7596702678929,1.16139557675387e-41,3.44976050436523e-41,82.7899038976392
"243928_s_at",1.02623028215355,4.89821072394227,14.742095371724,1.39826825649288e-41,4.15042253882525e-41,82.6048391727132
"205543_at",1.11122993316874,4.82693062918994,14.7414653012992,1.40760137781901e-41,4.17767154213518e-41,82.5982062350645
"217564_s_at",1.0309989702853,4.86872293499255,14.7374045428092,1.46926128747459e-41,4.36043727273393e-41,82.555460326699
"242577_at",1.0710480486366,4.91990267156797,14.7344076952781,1.51648731158897e-41,4.50034894027106e-41,82.5239169825453
"230591_at",1.06413453836453,4.93408208336127,14.7280255458392,1.62216618048913e-41,4.81239402547954e-41,82.456750728461
"208204_s_at",1.033034734415,5.00306532037058,14.7270544845875,1.63887693661569e-41,4.8614407766766e-41,82.4465322895761
"206810_at",1.03253642908608,4.96862174922719,14.7187067246586,1.78979981036964e-41,5.30855032008457e-41,82.3587010062393
"211517_s_at",1.9409657059791,4.94775085942086,14.7186253381345,1.79133747193225e-41,5.31282249129119e-41,82.3578447993979
"1557438_at",1.04197009753556,4.87877556202235,14.7163391755599,1.83507313669501e-41,5.44135352450455e-41,82.3337946165253
"211687_x_at",1.06056652915892,4.85447430695903,14.7140595581508,1.87974385838952e-41,5.57350840644046e-41,82.3098148773992
"219461_at",1.117919476577,4.95177868473371,14.709508968358,1.97218490667818e-41,5.84728199285642e-41,82.2619510863582
"237392_at",1.0188598923199,4.89755054854749,14.7086973978444,1.98914129661705e-41,5.89723541784631e-41,82.2534155302001
"210439_at",1.47506708778239,5.04144737056611,14.7056607846504,2.05388602409291e-41,6.08852398815536e-41,82.2214802493551
"244761_at",1.17881984265235,5.00385342563873,14.6940258395426,2.32201384544838e-41,6.88037231520115e-41,82.0991446463376
"243675_at",1.07332292670727,4.85299506664991,14.6860153005286,2.52663828860146e-41,7.48385382662934e-41,82.0149419686373
"1554613_a_at",1.57940419492557,5.14914295975233,14.6774552344741,2.76521052911771e-41,8.1891677580774e-41,81.9249847157875
"207926_at",1.05823788072759,4.829529172527,14.6760537560269,2.80635616432726e-41,8.31056985155648e-41,81.9102588025496
"243611_at",1.30720707809008,4.91311513740968,14.6708442197185,2.96472658760265e-41,8.77860622038297e-41,81.8555253475361
"218824_at",1.26304581944331,4.93332494192924,14.6685116882566,3.03849489212992e-41,8.99654765757068e-41,81.8310215532349
"207321_s_at",1.19539369952038,5.11701058160335,14.66683605366,3.09261541389511e-41,9.15629435102752e-41,81.813419649577
"1552849_at",1.04234704672291,4.83415837324767,14.6637572400733,3.19457476891478e-41,9.45713962785899e-41,81.7810801388103
"205466_s_at",1.48053665180671,4.84392310675047,14.6631385230174,3.21546548896811e-41,9.51846803344439e-41,81.7745815570096
"230244_at",1.11088811610012,4.88227139899255,14.6617148558044,3.26405387731921e-41,9.66177639035416e-41,81.7596287759944
"1560395_at",1.81658653612227,4.86807470056797,14.6530936732064,3.57433023730805e-41,1.05773447439775e-40,81.669093820333
"236218_at",1.84667687625687,4.87180776086778,14.6492411565819,3.72232886998417e-41,1.10147131868468e-40,81.6286442073184
"228811_at",1.12645265768569,4.97445682188268,14.6413425481691,4.04514506671003e-41,1.1967362271302e-40,81.5457268704332
"218690_at",1.00836837227617,4.9823899145121,14.6382704658334,4.17811251394357e-41,1.2358731447977e-40,81.5134822371659
"242828_at",1.14962216551901,4.80832616610615,14.6372611846439,4.22274102133654e-41,1.24893883237613e-40,81.5028894402964
"237762_at",1.21769459141226,4.85448424249534,14.6354777764238,4.30276525606692e-41,1.27246937201269e-40,81.4841726512414
"239280_at",1.14540529938566,4.84359425828864,14.6348668801512,4.3305234090543e-41,1.28060902609207e-40,81.4777615487291
"1559535_s_at",1.1789815650613,4.81595541785475,14.6268545966432,4.7115554808723e-41,1.39298494736292e-40,81.3936866631331
"209959_at",1.99377297615389,5.04282394865549,14.6267152623161,4.71846923420656e-41,1.3949535012598e-40,81.3922247693369
"1568675_at",1.13887284754104,5.07485211424209,14.62011550184,5.057803422031e-41,1.49503040856992e-40,81.3229870725629
"206560_s_at",1.06815288821463,4.9888290966257,14.603415955265,6.02910545513597e-41,1.78126879210896e-40,81.1478535333463
"220014_at",1.78504646092384,4.85941155554562,14.59562017943,6.54417297556922e-41,1.93302460227574e-40,81.0661264169789
"228387_at",1.29888029005914,4.94466023577654,14.5917308908461,6.81731596746257e-41,2.01348805868278e-40,81.0253600902197
"229974_at",1.10413662918427,4.91132016662011,14.5907214421027,6.89004850026318e-41,2.03485950002635e-40,81.0147801298926
"227343_at",1.08583287429638,4.99874899254749,14.5889542574287,7.0192452259088e-41,2.07290347440955e-40,80.9962591585541
"237159_x_at",1.08851155316702,4.91010777655494,14.5841324404055,7.38418307186708e-41,2.180557965307e-40,80.9457290831611
"237030_at",1.15322899466697,4.91705279469646,14.5763792574744,8.01105949350471e-41,2.36516375888622e-40,80.8644950776809
"1561484_at",1.04163802677052,4.92839838297393,14.5749483936647,8.13242202356764e-41,2.40086471686631e-40,80.849505249919
"215389_s_at",1.04092217916714,4.99817989976723,14.5697087139581,8.59269903406705e-41,2.53619992621469e-40,80.7946194709514
"241037_at",1.03241851158442,4.95533894128864,14.5582884400282,9.68790469709876e-41,2.85884011035097e-40,80.6750215955457
"236655_at",1.05458602003014,4.90465599083054,14.5576474358857,9.75334656471798e-41,2.87784059613671e-40,80.668309944144
"228101_at",1.18175018784907,4.92721115312849,14.557386239939,9.78013901518448e-41,2.88559012445311e-40,80.6655751217948
"213560_at",1.16588979831327,4.88969543697207,14.5469680059838,1.09108206571648e-40,3.21849761558681e-40,80.5565096501398
"211412_at",1.11231372687098,4.80652945787151,14.5433444109523,1.13339012750841e-40,3.34275719790553e-40,80.5185832742257
"225778_at",1.4676826693119,5.10033567828119,14.5397350412662,1.17715817084604e-40,3.4714692577577e-40,80.48080989158
"243597_at",1.01402880053316,4.84041108143389,14.5370734385112,1.21050936826247e-40,3.5696300285593e-40,80.4529578638489
"214537_at",1.53989367453362,4.98290713959032,14.5137624446834,1.54594587761248e-40,4.55657305920721e-40,80.2091180987577
"240232_at",1.07247037790763,4.91092238705214,14.5132752998652,1.55386534509705e-40,4.57966800279468e-40,80.2040242514499
"204223_at",1.01315960134912,4.97121884477281,14.5109431927077,1.59234221135487e-40,4.69231021360402e-40,80.1796395278541
"209355_s_at",1.42715189790569,4.8197345264879,14.5070457614016,1.65877712066408e-40,4.88676205042763e-40,80.1388914705265
"240668_s_at",1.19289862705811,4.97211599768715,14.4963694081721,1.85526143429371e-40,5.46472103506188e-40,80.027293680619
"230698_at",1.76155018945564,4.86306958830168,14.4647895440144,2.58297712136497e-40,7.60002852912585e-40,79.6974073041532
"203404_at",1.37935633886425,4.92185069804097,14.4636060755106,2.61519288156479e-40,7.6944040965897e-40,79.6850508397133
"237533_at",1.05053599561845,4.9921844173892,14.4621972396815,2.65406623500219e-40,7.80793575157157e-40,79.6703419215281
"239334_at",1.11806340278102,4.99735355728305,14.4616699914924,2.66876205515833e-40,7.85074614157619e-40,79.6648373615112
"222013_x_at",1.10596744860828,5.10617871776536,14.4583734201526,2.76250378543864e-40,8.12607019466554e-40,79.6304226094405
"230587_at",1.12731860138154,5.07371994800559,14.4575857144311,2.7853848014081e-40,8.19293478533421e-40,79.6221998216252
"1559561_at",1.01060747358168,4.99368317515456,14.4450317834442,3.17662855747183e-40,9.3417271772769e-40,79.4911772077229
"207931_s_at",1.26747054631304,5.10737213468156,14.4432951683195,3.23490050856363e-40,9.51155494100277e-40,79.4730565005219
"229135_at",1.07988011866149,4.92239660730726,14.4405270994897,3.32999409914121e-40,9.78904982971251e-40,79.4441750844231
"216670_at",1.05706542529284,5.07853712487896,14.4346660656603,3.5406413197721e-40,1.04066005272436e-39,79.3830304451455
"215996_at",1.28763440983616,5.10273621442272,14.4289219754095,3.75996966852044e-40,1.1050057768224e-39,79.3231164759407
"1553462_at",1.32996585316508,5.04719240496648,14.4090278968629,4.62969650198003e-40,1.36002159680832e-39,79.1156922393301
"213713_s_at",1.00499468918152,4.84680290919739,14.4057762756136,4.78980404327671e-40,1.40690350247658e-39,79.0818015191341
"220854_at",1.33136745635552,5.03714038030168,14.3791052897038,6.3295479599792e-40,1.85757215722685e-39,78.803945936109
"239111_at",1.46462585282475,5.1466720101825,14.3766237536401,6.49577503757213e-40,1.90615099740437e-39,78.7781052171235
"214570_x_at",1.02575312186973,4.99505504209125,14.3750167050316,6.60573903322613e-40,1.93831520428529e-39,78.7613717680786
"223816_at",1.48778302946478,4.88595313683054,14.3722223286226,6.80138498139613e-40,1.99529457450036e-39,78.732277215162
"216617_s_at",1.27768357209316,5.03493053101676,14.3677332126261,7.12785380756682e-40,2.09039566100659e-39,78.6855426203314
"1569246_a_at",1.00101242841637,4.89109082480633,14.3652898406435,7.31206585772088e-40,2.14430463774747e-39,78.6601082814014
"204679_at",1.15926168890592,4.82003564717505,14.363605820294,7.44178421702497e-40,2.18211093392958e-39,78.6425795564232
"1555316_a_at",1.01528615482109,4.93995890719181,14.3596823829544,7.75297201940145e-40,2.27311462337237e-39,78.6017446254532
"235323_at",1.0830640613933,5.05938914669646,14.3587249576981,7.83085920831353e-40,2.29582732415518e-39,78.5917805503539
"206647_at",2.01553146926726,4.91300960642086,14.3487124741281,8.69362408646842e-40,2.54835968136064e-39,78.4875968668536
"237446_at",1.02834720888343,4.96623989048417,14.3228445767373,1.13869719497581e-39,3.33553260615823e-39,78.2185823695422
"219138_at",1.02007848848007,4.98379273307821,14.3153127240832,1.23173585975669e-39,3.60709906745092e-39,78.1402954507678
"239235_at",1.20935969947346,5.04608422598138,14.3133486101223,1.25721955243384e-39,3.68133244421582e-39,78.1198832733383
"201702_s_at",1.43553493870544,5.21122324591993,14.3129630047918,1.26228403951307e-39,3.69596387786443e-39,78.1158759936689
"235617_x_at",1.05460868989953,4.87377018914339,14.304795186182,1.37446886851156e-39,4.02293093499233e-39,78.0310059694693
"212298_at",1.70927823912101,4.88603895143203,14.3006976494934,1.43443874184365e-39,4.19778174945382e-39,77.9884375718639
"241533_at",1.06201988901804,4.96157329294413,14.2978865702771,1.4770824087126e-39,4.3221121724722e-39,77.9592370714313
"231648_at",1.07693451545861,4.96067972859963,14.2963432915742,1.50102875742019e-39,4.3919466128577e-39,77.9432071356827
"1557803_at",1.29478993392442,4.85274614390317,14.2871352966371,1.65216700740748e-39,4.83158215665568e-39,77.8475805015123
"201852_x_at",1.01530607592522,4.87477600892179,14.2826123975935,1.73186928391352e-39,5.0641204263195e-39,77.8006195841178
"229243_at",1.29896349291528,4.96399876844507,14.262976913222,2.12476518179485e-39,6.21031848399047e-39,77.5968237258976
"219301_s_at",1.02593396257484,4.90953660474302,14.2469138895846,2.51137224293008e-39,7.33676967492994e-39,77.4302006409723
"1566821_at",1.02512350608357,5.04427900762384,14.2462311422888,2.52927530018152e-39,7.3886767568234e-39,77.4231203312536
"233724_at",1.00877574948441,4.97961463684544,14.2373300305336,2.77466157623944e-39,8.10204740753701e-39,77.3308270146574
"207961_x_at",1.45356396624215,5.01013620555866,14.2358045781086,2.8190363073237e-39,8.23030203420664e-39,77.3150126220163
"230802_at",1.22922018768752,4.84535102410615,14.2343639639359,2.86159252589543e-39,8.35410020937227e-39,77.300078455382
"241999_at",1.0198471958985,5.02459154306331,14.2180537971987,3.39046211835336e-39,9.89067398481023e-39,77.1310465682634
"1553605_a_at",1.85262365750234,4.76609185936127,14.2130437740898,3.57169929021573e-39,1.04165979566673e-38,77.0791424373938
"1560911_at",1.06465554921703,5.03690435710987,14.2129513156296,3.57513318570583e-39,1.04260558910104e-38,77.0781846406176
"1567377_at",1.01879057155086,4.99262788064432,14.2000688586403,4.08722988267627e-39,1.19150147102914e-38,76.9447602902795
"219847_at",1.00279852134067,5.00190176893296,14.1975215819773,4.19683412109939e-39,1.22332249068959e-38,76.9183845297357
"1553785_at",1.28067793610492,4.90326163798324,14.1936784665873,4.36776569875374e-39,1.27287506993617e-38,76.8785951000711
"225316_at",1.46978805508859,5.01966941091061,14.188091147193,4.62872933211713e-39,1.34849458559113e-38,76.8207559446797
"1556944_at",1.39206566039216,4.97249551792365,14.1875370227306,4.6554429247885e-39,1.3562047498345e-38,76.8150202918255
"232214_x_at",1.30273955399588,5.1246693622905,14.16398173153,5.94511187675436e-39,1.73079798989917e-38,76.5712979987664
"243497_at",1.01683993825516,4.98349541989386,14.1429425184354,7.39517387483968e-39,2.1516922260342e-38,76.3537659762702
"1566145_s_at",1.18303099566845,4.96100411310987,14.1308708758791,8.38120349923665e-39,2.43689861419268e-38,76.2290199356792
"1563830_a_at",1.05002490740895,4.96515618827747,14.1157364257005,9.80452396103442e-39,2.850132895534e-38,76.072692657463
"219024_at",1.18351619056239,4.8845732714041,14.1139810544788,9.98447661333377e-39,2.90213540520516e-38,76.0545660097808
"207651_at",1.63168747277451,4.93381095256611,14.1137667398924,1.00066715038042e-38,2.90843188311472e-38,76.0523529849465
